=== PPO Raw Episode Data ===
Training Started: 2025-09-03_11:19:10
Number of Environments: 30

Rewards env 1,Dones env 1,Rewards env 2,Dones env 2,Rewards env 3,Dones env 3,Rewards env 4,Dones env 4,Rewards env 5,Dones env 5,Rewards env 6,Dones env 6,Rewards env 7,Dones env 7,Rewards env 8,Dones env 8,Rewards env 9,Dones env 9,Rewards env 10,Dones env 10,Rewards env 11,Dones env 11,Rewards env 12,Dones env 12,Rewards env 13,Dones env 13,Rewards env 14,Dones env 14,Rewards env 15,Dones env 15,Rewards env 16,Dones env 16,Rewards env 17,Dones env 17,Rewards env 18,Dones env 18,Rewards env 19,Dones env 19,Rewards env 20,Dones env 20,Rewards env 21,Dones env 21,Rewards env 22,Dones env 22,Rewards env 23,Dones env 23,Rewards env 24,Dones env 24,Rewards env 25,Dones env 25,Rewards env 26,Dones env 26,Rewards env 27,Dones env 27,Rewards env 28,Dones env 28,Rewards env 29,Dones env 29,Rewards env 30,Dones env 30
24.066219,0,214.233101,1,27.997344,0,309.992865,1,218.874175,1,119.561887,1,123.392201,1,122.593737,1,216.002679,1,217.320420,1,309.336218,1,122.558918,1,311.463565,1,23.503380,0,31.109776,0,24.043475,0,27.993044,0,22.702020,0,30.018063,0,214.952877,1,23.182906,0,310.225608,1,26.576095,0,26.776290,0,23.038161,0,214.694460,1,24.230459,0,27.863925,0,22.721494,0,309.008307,1
217.357357,1,23.439421,0,29.868273,0,122.524075,1,309.476048,1,217.243505,1,27.790565,0,213.904317,1,31.440762,0,309.147114,1,23.455192,0,216.575869,1,214.673241,1,23.103559,0,215.162471,1,29.159114,0,22.283514,0,118.224802,1,32.552364,0,26.333924,0,215.570246,1,27.749873,0,26.474076,0,24.307498,0,26.648005,0,121.327331,1,28.668464,0,309.340046,1,22.331775,0,123.078951,1
124.356412,1,309.047877,1,39.353638,0,24.255959,0,26.410876,0,214.778362,1,215.068651,1,117.940984,1,214.207551,1,218.841415,1,25.617065,0,32.681135,0,217.013853,1,123.615366,1,31.021794,0,309.362114,1,216.354122,1,29.920203,0,213.973161,1,24.497412,0,26.858210,0,120.750509,1,23.827048,0,119.076782,1,24.403008,0,214.972941,1,214.945708,1,23.865758,0,118.810392,1,26.285483,0
120.042038,1,27.895005,0,213.180063,1,120.206308,1,214.571721,1,118.912762,1,216.819095,1,27.653537,0,23.532902,0,119.337469,1,25.494966,0,25.021714,0,28.877690,0,214.398770,1,27.075119,0,32.464690,0,309.514941,1,24.008419,0,24.782775,0,218.967793,1,217.785193,1,217.512886,1,27.984798,0,216.222700,1,26.105180,0,120.609144,1,28.418960,0,215.402621,1,310.416609,1,119.129853,1
22.029212,0,125.333093,1,25.436350,0,309.416502,1,24.195074,0,27.231826,0,26.115842,0,23.773183,0,309.257280,1,29.837485,0,27.365340,0,213.689203,1,28.014341,0,214.328115,1,123.391768,1,216.802732,1,26.108425,0,214.278652,1,28.189283,0,28.930448,0,22.966077,0,24.349868,0,213.913064,1,24.177493,0,25.404460,0,29.076635,0,118.321496,1,213.168352,1,32.893486,0,217.432437,1
309.347912,1,24.203440,0,119.076091,1,24.540608,0,22.213723,0,215.853258,1,24.181362,0,119.952534,1,28.563592,0,219.270692,1,26.485039,0,218.793678,1,124.517594,1,37.414563,0,23.077998,0,217.488044,1,310.121922,1,26.491965,0,214.681723,1,214.648248,1,23.655033,0,123.460504,1,310.096293,1,215.435749,1,216.238684,1,217.428273,1,22.472508,0,30.595662,0,25.197439,0,22.484833,0
216.060479,1,309.166247,1,309.535924,1,309.549114,1,123.086579,1,32.293403,0,214.470363,1,309.634896,1,219.137300,1,27.256440,0,218.952487,1,216.801549,1,30.856706,0,30.838667,0,213.850028,1,219.022968,1,214.424479,1,217.698465,1,27.169369,0,123.041565,1,32.833568,0,28.141881,0,121.773320,1,27.453551,0,26.554996,0,120.721484,1,213.694752,1,23.572889,0,32.844128,0,122.809265,1
125.113484,1,28.117121,0,308.924913,1,24.563176,0,29.674777,0,220.226571,1,310.144272,1,24.529070,0,215.251518,1,23.526369,0,34.073129,0,28.503967,0,213.467776,1,27.228339,0,213.508013,1,28.820946,0,215.373376,1,214.937576,1,27.579356,0,218.878392,1,27.714807,0,25.731570,0,118.265559,1,31.694195,0,27.208095,0,29.288226,0,24.422636,0,29.922247,0,214.154105,1,218.282848,1
213.587641,1,26.822329,0,30.256650,0,26.737294,0,22.655834,0,213.836450,1,22.417089,0,214.104888,1,31.409406,0,27.268115,0,28.166277,0,213.583904,1,28.031604,0,30.050918,0,218.634331,1,34.060478,0,25.943436,0,22.454590,0,28.530559,0,24.157960,0,214.549106,1,214.106981,1,28.473853,0,33.692607,0,24.789979,0,29.162648,0,214.475936,1,309.200831,1,26.209143,0,32.647251,0
27.139236,0,28.357198,0,123.416150,1,125.056821,1,214.343813,1,31.016179,0,309.216067,1,27.901092,0,24.982229,0,24.252869,0,27.029666,0,124.711824,1,25.534014,0,22.397163,0,309.418279,1,23.038161,0,310.680863,1,25.742828,0,29.980073,0,122.472267,1,309.781619,1,213.268170,1,309.795118,1,23.454680,0,219.606275,1,30.531245,0,25.541820,0,28.247302,0,309.358839,1,28.406450,0
29.574592,0,215.388265,1,218.866963,1,27.501272,0,120.297226,1,309.989315,1,219.166790,1,29.424213,0,214.380600,1,219.271980,1,122.258140,1,309.109888,1,28.790269,0,28.575346,0,218.732063,1,124.089062,1,32.272705,0,31.351702,0,123.581909,1,28.925872,0,218.039891,1,309.251149,1,23.834461,0,309.275545,1,218.345448,1,119.326205,1,31.488282,0,36.829381,0,219.430570,1,218.697337,1
309.148815,1,29.279231,0,30.777506,0,219.664167,1,27.950077,0,28.291345,0,30.463561,0,23.796145,0,24.565143,0,118.081661,1,27.473352,0,309.468817,1,309.902286,1,215.321773,1,309.097001,1,30.026627,0,26.295905,0,24.726687,0,32.412584,0,214.951533,1,218.891660,1,26.986377,0,120.886143,1,120.552770,1,31.253941,0,29.057541,0,28.611663,0,309.546253,1,25.672586,0,25.787833,0
119.822652,1,125.324738,1,219.223942,1,309.179756,1,309.893767,1,215.430838,1,125.502478,1,214.974601,1,26.442064,0,39.800071,0,215.330224,1,35.314383,0,24.208738,0,309.609388,1,215.923798,1,219.495597,1,28.275910,0,310.923603,1,308.843433,1,25.170809,0,35.959477,0,28.497426,0,215.121558,1,122.560641,1,215.985219,1,218.152484,1,26.714551,0,29.203530,0,215.675293,1,215.414291,1
213.643174,1,25.222126,0,29.449737,0,214.339165,1,126.047143,1,26.219314,0,32.880318,0,120.994493,1,215.324298,1,34.485634,0,216.310768,1,309.528028,1,26.765303,0,310.121233,1,24.948436,0,309.123332,1,33.667936,0,214.288150,1,216.798332,1,26.285830,0,216.178779,1,34.143176,0,124.860316,1,310.645019,1,30.740838,0,28.113802,0,213.736675,1,22.604880,0,122.276439,1,214.971808,1
310.406133,1,309.193295,1,309.845052,1,23.839274,0,22.445080,0,309.567085,1,118.453603,1,309.087502,1,216.065165,1,26.793920,0,213.927474,1,215.254395,1,219.031662,1,24.118401,0,311.816769,1,309.284832,1,27.821535,0,216.928476,1,310.254913,1,215.968900,1,25.149182,0,23.163738,0,309.465551,1,120.483394,1,121.104312,1,309.457793,1,28.824247,0,309.239971,1,310.217779,1,23.803604,0
28.888786,0,216.086774,1,118.039864,1,25.944426,0,217.755978,1,215.698026,1,25.808751,0,213.615883,1,213.940692,1,217.824617,1,216.863643,1,28.218048,0,309.813704,1,29.498560,0,310.009698,1,124.144956,1,214.113156,1,216.088795,1,24.142775,0,214.249925,1,123.349876,1,122.429505,1,309.536478,1,121.302337,1,121.843413,1,216.319386,1,121.318291,1,23.423759,0,26.170462,0,32.514833,0
215.719165,1,23.773397,0,118.510075,1,123.331974,1,23.300139,0,309.582802,1,213.610381,1,215.910786,1,213.898144,1,28.196517,0,26.981347,0,216.864445,1,310.395167,1,26.562576,0,217.325000,1,118.796455,1,119.529781,1,216.938817,1,125.773998,1,214.812077,1,311.474985,1,26.308590,0,29.088671,0,32.828320,0,31.783120,0,213.370533,1,123.996155,1,24.948467,0,22.577993,0,214.598842,1
309.277306,1,215.708409,1,217.241233,1,33.786881,0,122.579542,1,214.261873,1,309.649009,1,311.422006,1,119.644045,1,118.136594,1,219.044234,1,22.970552,0,23.310494,0,121.654798,1,213.724505,1,31.278553,0,215.204932,1,26.312187,0,25.550563,0,216.222853,1,215.501927,1,23.597433,0,219.766947,1,28.798968,0,123.088022,1,27.549652,0,217.233525,1,24.501961,0,215.709103,1,216.043245,1
27.508668,0,119.380679,1,216.325082,1,29.650147,0,120.373223,1,24.587593,0,122.734254,1,214.292738,1,26.554371,0,118.676712,1,214.893190,1,24.094919,0,28.815888,0,123.174955,1,216.064021,1,214.847104,1,309.716508,1,215.572891,1,120.877239,1,122.858633,1,309.939062,1,309.403891,1,121.799741,1,126.494818,1,24.191827,0,23.802849,0,214.321146,1,309.690922,1,22.921642,0,216.490044,1
123.123502,1,23.026795,0,218.889144,1,217.147601,1,118.413091,1,310.112879,1,122.645572,1,29.793862,0,27.595535,0,310.564942,1,28.608080,0,214.012972,1,213.802362,1,213.817228,1,214.545134,1,217.301782,1,23.203618,0,28.317462,0,26.017585,0,33.609001,0,214.812945,1,215.566702,1,26.629754,0,118.336784,1,25.059139,0,216.330820,1,215.471018,1,22.476327,0,123.591861,1,215.074834,1
214.613595,1,215.683420,1,27.768294,0,213.744732,1,28.433085,0,24.249149,0,118.680409,1,27.983053,0,215.131823,1,27.015824,0,27.367738,0,214.200914,1,29.697710,0,29.062455,0,32.822769,0,123.537792,1,215.050460,1,309.365588,1,30.929334,0,27.913305,0,24.153355,0,213.429657,1,215.226449,1,28.389424,0,309.481295,1,214.478036,1,121.301315,1,214.178293,1,22.726639,0,123.147543,1
217.047460,1,25.621728,0,217.514658,1,23.983879,0,214.417089,1,215.386097,1,215.288748,1,215.865534,1,214.684548,1,120.972348,1,118.609368,1,23.370677,0,22.646164,0,28.689129,0,119.513757,1,217.540242,1,217.596561,1,120.195951,1,213.653402,1,34.118507,0,119.105991,1,309.971346,1,120.298107,1,213.470473,1,214.501601,1,30.405433,0,214.856539,1,217.512357,1,119.172038,1,29.790889,0
118.008083,1,215.128982,1,214.514462,1,27.472280,0,309.899851,1,23.648633,0,125.045595,1,213.463952,1,26.490193,0,24.533193,0,24.810750,0,215.447560,1,214.936625,1,25.490304,0,27.032507,0,125.103414,1,24.900313,0,217.936893,1,125.725542,1,215.962921,1,216.153889,1,217.448775,1,30.691673,0,214.482555,1,124.082537,1,218.695112,1,217.271829,1,29.153611,0,217.592755,1,22.175529,0
118.694310,1,214.122120,1,214.735222,1,122.921227,1,119.429677,1,220.121345,1,214.261912,1,29.164798,0,216.383974,1,23.175928,0,120.635525,1,23.066102,0,26.103770,0,24.020738,0,120.171759,1,214.984367,1,34.355302,0,217.223947,1,32.239565,0,119.223792,1,22.120095,0,214.075797,1,216.342902,1,22.922861,0,119.804972,1,124.770011,1,213.845918,1,118.049557,1,27.490184,0,29.243843,0
26.642149,0,28.861031,0,27.768525,0,125.121500,1,214.487555,1,122.089786,1,217.563980,1,119.865081,1,215.214706,1,214.147806,1,126.954321,1,215.020453,1,124.063158,1,214.270171,1,118.204666,1,121.171331,1,27.491765,0,214.493302,1,214.825475,1,216.417191,1,215.390264,1,122.459522,1,309.140481,1,123.244011,1,23.607730,0,25.294597,0,215.681569,1,123.804161,1,215.997761,1,34.101881,0
213.648217,1,309.096483,1,29.158936,0,32.297404,0,215.592680,1,26.213265,0,122.628505,1,31.325613,0,214.088928,1,121.665192,1,214.253268,1,27.674785,0,118.851313,1,123.145248,1,27.940258,0,215.492456,1,215.882401,1,123.901498,1,124.698256,1,33.961397,0,27.184353,0,22.943167,0,216.096000,1,29.411095,0,33.368578,0,33.317114,0,23.183817,0,215.924613,1,217.468941,1,33.449666,0
215.858929,1,124.059582,1,213.481221,1,214.858292,1,215.491947,1,215.270551,1,25.682837,0,122.807753,1,123.330850,1,27.167443,0,32.838039,0,216.189235,1,215.433914,1,213.752607,1,216.880085,1,216.227912,1,215.615228,1,24.278782,0,215.381004,1,23.421772,0,214.505483,1,217.066194,1,311.774162,1,214.751245,1,215.536198,1,216.528373,1,213.451556,1,217.802102,1,123.477012,1,215.788847,1
221.105762,1,22.940011,0,218.952943,1,213.682664,1,29.982349,0,216.587253,1,214.469723,1,120.061708,1,309.594226,1,22.404742,0,218.945278,1,214.184799,1,28.806533,0,29.883388,0,215.111032,1,309.365779,1,215.937032,1,33.569245,0,22.246120,0,216.856100,1,26.059174,0,24.818591,0,215.452562,1,26.856997,0,126.938228,1,213.375738,1,217.673604,1,121.611226,1,214.196401,1,33.290866,0
214.291838,1,213.997293,1,309.537068,1,24.324459,0,24.839380,0,33.156936,0,215.135626,1,215.721442,1,28.357112,0,23.031595,0,214.086889,1,32.357431,0,217.059011,1,216.666641,1,214.812080,1,215.868167,1,217.403055,1,23.371662,0,214.380092,1,120.226492,1,216.700383,1,24.861481,0,119.389642,1,214.999112,1,22.385226,0,26.173467,0,214.013833,1,31.476168,0,28.379678,0,22.648880,0
